word	zone	item	nItem	meanItemRT	sdItemRT	gmeanItemRT	gsdItemRT
puddle.	744	2	90	356.03333333333336	211.31176445657923	317.1597543468802	1.5721206312590779
pulled	36	6	82	405.7439024390244	258.09840266105465	355.50487997820164	1.6268250591517268
pulled	353	7	75	355.18666666666667	254.6505657378963	312.50223608718926	1.5624904817538292
pulling	438	7	75	360.18666666666667	153.68198942580705	333.9128977752468	1.467976430195554
punching	397	10	71	344.3380281690141	137.07557286422818	319.3100598448346	1.4783898803532867
punish	1024	4	87	290.0919540229885	100.168071803984	276.00669990515814	1.3593251202089423
purchase	657	9	78	321.34615384615387	129.44204207962056	300.5966222576893	1.4265130026208186
purchase	801	9	77	305.6363636363636	111.93112415688466	289.2801201092683	1.3809871043637105
purchases	489	9	77	415.31168831168833	217.82176802317917	373.55088644515	1.5672283890214893
purchasing	576	9	77	370.57142857142856	213.56167780190322	336.9500046594186	1.5036986551998532
purple	246	9	78	355.52564102564105	113.30463755928481	338.25507479889046	1.3765061199285231
purposeful,	363	10	71	401.28169014084506	181.0774248845419	365.93783791094415	1.5341210215604864
purposeful,	578	10	69	336.6521739130435	126.90290708288349	317.99381109194326	1.388213891937639
pursuing	989	4	88	394.4431818181818	217.46633286554854	352.70932814507506	1.5708389351035648
push	1047	6	80	287.825	126.23042773466291	268.8887748038391	1.4171516838507416
put	330	3	90	308.5111111111111	90.70637211669191	297.3052143241931	1.305290863420259
put	366	1	84	312.42857142857144	149.63443693216772	291.9654752835789	1.408645830040619
put	389	8	74	298.5810810810811	105.06540777603263	283.71932708670346	1.367827175052299
put	649	3	91	298.68131868131866	90.30330117269358	285.3839625023533	1.357799157704223
put	724	6	83	296.9879518072289	122.82224851841625	281.45163487964663	1.3548431479185659
put	743	7	74	282.47297297297297	94.57478348107605	268.70361886972324	1.3685412702790087
put	898	1	84	300.42857142857144	90.21851461123424	287.87334915955734	1.339978345370798
put	1070	6	81	300.30864197530866	133.58233808922014	279.90338497804305	1.427704224021935
put	1095	6	83	311.30120481927713	91.02287771117427	298.7492048929601	1.3348306615166348
puzzling	137	1	87	375.2068965517241	155.47654709334964	348.4531876534003	1.4623033796207583
question	337	1	85	381.2705882352941	198.58873440901337	343.8924442587393	1.5508037885291348
question,	641	8	71	324.59154929577466	117.76351332404505	305.53012178731876	1.414389600011612
question.	870	8	71	376.84507042253523	181.27584725158695	344.4551562737523	1.5038820667493256
questioned	795	1	85	320.1764705882353	122.94783799785722	300.3400678889498	1.4222212165260084
quick	617	6	83	292.8192771084337	95.24130388295151	279.51724673002707	1.3497317071892738
quick-witted	516	1	84	372.9166666666667	188.94891311428142	339.91086719045524	1.5125354536656652
quickly	232	8	75	299.08	94.18193434388974	285.3758252693049	1.3594771226687234
quickly	307	4	85	326	112.4970899094516	308.67419816769	1.390133545227145
quickly	562	1	83	308.50602409638554	205.25548467131873	282.0652523014536	1.4431333813955516
quite	68	1	87	385.735632183908	182.03637892044492	353.4277477054339	1.4980355955482862
quite	152	3	91	346.6373626373626	122.6862770994482	327.8646611980497	1.3928416789637654
quite	270	2	92	357.8478260869565	248.4111239029739	313.7811905026146	1.586866032544218
quite	333	2	92	361.9347826086956	213.4509133343048	327.24997030107295	1.5104167122220626
quite	584	7	74	311.5135135135135	141.9774478756902	291.21584405086344	1.412857088185348
quite	1061	4	88	340.2613636363636	136.10539309778665	316.8931179296331	1.453840102955762
quits,	941	6	82	278.2682926829268	103.12069505034557	262.57817482052866	1.3928344733693503
rag	332	3	90	347.3	155.79815882138925	321.049729130142	1.4663297492791425
raindrops	458	7	74	323.2027027027027	120.07714184054903	303.58432794081716	1.423084754276069
raindrops	512	2	91	325.74725274725273	128.96800580045624	306.0263337118225	1.411918953306181
raining',	517	2	91	344.53846153846155	139.8670247606083	319.73829592991194	1.4677021781761828
raised	589	6	81	308.55555555555554	119.59420972605655	289.91012031340847	1.4107930452897146
ran	454	5	94	301.3510638297872	103.46582287998505	286.85229774421543	1.359988517912225
ran.	544	2	91	386.1868131868132	278.1883819000639	335.3731010694906	1.6249781929335447
ranch	170	8	74	351.1756756756757	136.69317287198797	328.2053813296566	1.4424289557238381
ranged	584	8	72	339.44444444444446	158.1326675044767	310.4212488960395	1.5120445248632788
ranks	128	8	74	327.0135135135135	120.13639431721309	308.45475429544194	1.4020807546925558
rapidly	185	9	79	343.9493670886076	153.01281149094513	320.6009208421615	1.4271124210736403
rate.	115	3	92	417	258.76762030571234	369.3865282187464	1.600090522503048
rather	206	8	75	312.28	101.48899021635367	296.6194186430019	1.3830069727931564
rather	943	9	76	333.67105263157896	138.3365353677179	314.61310599702017	1.3875304991575228
Rather	123	10	74	341.5405405405405	98.11555797890585	328.3785558678875	1.3255538832041152
rational	941	9	77	397.7922077922078	234.79853277036068	349.241266701054	1.6303591026843314
ravaging	191	1	86	359.86046511627904	156.53709673396514	333.108562739995	1.4713301183217464
re-sell	585	9	77	328.15584415584414	136.07177526808036	305.1359477382842	1.454711644810389
reached	22	9	79	408.7088607594937	181.05772927642934	374.2114583689455	1.5183483290842956
reached	256	1	86	336.66279069767444	145.56830702781397	311.82992043427504	1.4677369130931164
reaching	484	2	90	290.02222222222224	107.3396350535682	274.4499654355218	1.3819154351529161
read	262	10	73	316.09589041095893	99.82542600620924	301.54431974088357	1.3614518688134813
ready	383	5	93	322.48387096774195	103.22586178557422	308.12333011927734	1.3484922588775032
ready	758	7	73	288.4109589041096	112.30289345441815	270.67900914922427	1.4229668001947045
ready	937	6	82	270.8414634146341	84.55847118818926	259.873112724561	1.3236810696162156
real	502	7	74	293.35135135135135	106.37790382784557	278.3526566758542	1.3708559189464986
real	610	4	88	314.5	146.0477012297104	290.5344090556624	1.4642596920543225
real	731	5	93	320.80645161290323	102.02272317910743	305.3388948724973	1.3733839571433484
realization	636	9	77	330.987012987013	153.97748412866062	306.10177502860853	1.4577301316153275
realized	906	2	91	320.3736263736264	129.00918557750052	298.6274136232638	1.4494477999716815
realizing	808	1	84	326.1666666666667	146.3703697493527	302.45638865022056	1.4550062297897057
really	316	5	94	325.98936170212767	113.52527970862494	308.625486205111	1.3891931634761994
really	341	5	93	335.494623655914	118.29519300534596	316.3415537830671	1.4107744299021754
really	981	7	74	292.31081081081084	160.73426769992827	267.52878430754396	1.465517574503867
really.	500	3	91	346.6263736263736	148.69825137966473	320.92893276962394	1.4647420382162644
reason	142	1	87	340.8735632183908	142.68625564077203	317.58117497788777	1.4427109429873217
reasons	187	10	73	327.56164383561645	125.70246907119054	307.3480160425502	1.4202288896803388
received	1038	1	85	312.01176470588234	106.25794022069117	296.2402296031254	1.3759138705687315
receiving	77	7	76	380.61842105263156	183.6284630882161	347.3581254456976	1.5177268094036505
recent	775	10	68	336.80882352941177	129.1277577882892	317.7901717323146	1.3952054844643023
recently	19	9	78	406.97435897435895	232.91283550802635	358.8806287547184	1.6289524212106226
recorded	61	9	80	413.95	182.65668841513806	377.0059552191155	1.5478398664183661
recounted	647	8	72	350.25	167.2154509674675	320.684684239162	1.5041771060700828
recovered	68	8	75	328.48	115.16596250159557	310.30566822509263	1.4019544041827066
recovered	163	8	74	322.6756756756757	112.08596359865304	305.2594736047942	1.3944067147006571
recovered	198	8	74	335.77027027027026	124.89563284613095	314.80210832965764	1.4326791044333504
recovered	274	8	76	337.88157894736844	119.31537672407116	318.56173462370174	1.4152751572745124
recovered	756	8	71	397.40845070422534	193.37599034484893	358.7426311743513	1.5614040032286611
recovered	805	8	71	353.8169014084507	132.50760731360242	330.970847753453	1.4424080300015525
recovered,	99	8	75	336.93333333333334	146.76404425023415	310.48741209123955	1.4912839385530632
recovered,	376	8	74	334.47297297297297	131.1712488307079	311.8118644477299	1.4512677754777248
recovery	8	8	73	385.3972602739726	154.4468390854949	359.71661685004017	1.4523686875218145
recovery	829	8	70	336.1857142857143	106.91487781084766	321.04390657186303	1.3537934722973881
red	153	3	90	349.64444444444445	117.10797007113682	331.2483231041466	1.3927059622972284
red	373	2	92	323.19565217391306	135.14690737969278	301.58963248596433	1.4361340435978598
red	1001	5	96	333.7604166666667	128.142251940787	314.4034746830482	1.4000903067447719
red,	209	9	79	425.59493670886076	180.89319125025432	395.91021829107126	1.456174315380576
refer	1026	9	76	292.4078947368421	75.79325873833002	282.81493570666555	1.2992040449979545
regarded	863	9	75	338.49333333333334	119.43440734418895	319.50979894297024	1.4062113510002443
region.	252	1	86	415.66279069767444	214.0149313353471	370.72989104553744	1.6044752754697886
regret	226	7	75	357.6	164.3925756198221	329.0835995216757	1.4869719795033254
regretted	482	7	74	329.9189189189189	166.4764376562211	306.260759488025	1.4315194607765545
reign	572	4	87	344.08045977011494	196.58114002553663	311.9512210380865	1.5069459606887377
rejection	1030	4	88	330.79545454545456	175.37153723183073	301.0965429845496	1.5052003716795963
rejoiced	331	1	85	347.77647058823527	149.86584290073353	320.3780857969536	1.4949379575167354
rejoiced	603	1	85	325.0352941176471	125.20035819388359	305.1107791207093	1.418144714873066
related	235	10	72	313.1388888888889	103.29914245796455	297.86949208222825	1.3718779611043634
related	243	10	72	323.55555555555554	103.94363164836216	308.5423379346831	1.358666132796414
related	836	10	69	322.0869565217391	108.73385466769372	305.00338906922013	1.3946835735631111
related	904	1	85	335.6235294117647	163.36411103149075	308.3174089470753	1.480229186652265
related	922	10	70	311.14285714285717	117.87407745830278	292.1477889615217	1.4189224405938672
relationship	847	10	69	319.3188405797101	114.14148763107994	299.68305500925	1.4376646785683227
relationship	920	10	70	330.12857142857143	111.32351619850664	312.6908395842625	1.3950002315197905
relatives,	259	10	74	349.9189189189189	171.71948746981937	321.9714361227228	1.4780875672526987
release	147	8	74	362.9189189189189	151.68783344505124	336.7303569665091	1.461973515972922
released	748	8	72	304.05555555555554	92.53121116209186	291.77566879625584	1.3284118827519376
released	794	8	70	328.0571428571429	130.27405735872333	307.9947441810032	1.4158890590534097
reliability	587	8	72	363.5138888888889	343.91425368671315	312.2758512720506	1.5883177551718486
reliability,	663	8	71	358.71830985915494	162.96960129322903	329.5960273186955	1.4973291027451887
relief.	980	6	81	329.98765432098764	227.63471252354947	297.7177892721529	1.4932554331731112
remain	774	6	82	315.1707317073171	100.25114203075366	300.43863898196014	1.36366138423708
remained	681	3	91	330.1978021978022	154.02324642585754	304.7293879763276	1.4716743306438878
remained,	662	4	88	444.8068181818182	271.7687428828975	388.94162442520036	1.6418657685419624
remained:	338	1	84	383.3452380952381	170.52396178636047	351.5015018925154	1.513149411465278
remaining	751	4	88	328.9318181818182	129.33088593381834	307.8155423414431	1.4304570964129981
remains	935	8	70	299.2857142857143	87.09450853038364	287.42415907083006	1.3324695238261457
remarked	352	6	84	358.1666666666667	186.0588605748019	328.1140641835841	1.487789432546403
remembered	848	6	80	336.2875	128.0031836777725	315.8839311059652	1.4175346265155864
reminding	971	7	74	317.2567567567568	163.07961420778256	289.5233931794815	1.497449644240179
repeating	416	10	72	355.09722222222223	150.01024938900923	333.5393531733731	1.4060849454722666
repeating	545	8	72	340.125	134.19230866270001	317.54202340551706	1.4425728109171339
repetitive	283	10	73	384.83561643835617	195.47818958323643	346.7314583943678	1.5604342642821707
repetitive	321	10	71	484.8169014084507	350.12501073021474	401.1574341246712	1.810657299569033
repetitive,	8	10	74	437.7027027027027	231.62219649766635	392.8750673170905	1.5740076196421693
replied	1017	6	79	363.82278481012656	314.72376001061997	317.8344343946649	1.5473342359176965
replied,	166	7	76	357.0921052631579	181.21811371063905	328.55537586286596	1.4671833067737248
replied,	799	1	85	317.08235294117645	107.78994252101387	300.10149886703243	1.3952543903903554
replied.	409	6	83	343.49397590361446	133.95124463355117	324.0136346703194	1.3921420432614828
replied.	886	1	85	356.0352941176471	147.30365843085787	327.5327077290486	1.5170922869621162
report	542	10	71	314.92957746478874	104.73822115072848	299.65465367872974	1.3665982202651419
report,	793	8	69	341.6521739130435	126.78163557946633	321.2934836394684	1.4160650188801776
reported	149	7	76	372.64473684210526	258.8537658703522	333.2621153843039	1.5223485906014356
reported	470	8	72	331.97222222222223	135.3719937147862	311.51516955572646	1.4173412815368531
reported	601	10	71	314.3098591549296	91.4787393799855	302.1007363581821	1.3241339880985477
reported	755	8	71	340.59154929577466	152.9853940240971	312.9363425159735	1.5014745116652002
reports	803	8	71	360.5774647887324	275.75955685922327	317.08250249058943	1.5659861268870536
reports.	745	8	72	337.7916666666667	157.371090773584	311.02101272535083	1.4789012900091776
reprinting	887	9	75	374.97333333333336	242.83611275437937	329.7975081349173	1.5907955692037608
reputation.	397	1	83	362.34939759036143	316.0970996902052	312.1665380034588	1.6134485202469344
request	181	2	91	367.1978021978022	150.40465564456582	342.6771872703033	1.4393725522441905
requests,	346	8	75	348.88	142.94631008727566	325.12601578117307	1.445109805350105
require	690	10	71	348.0281690140845	230.22696700870682	313.5000005492583	1.5016293421958358
required	567	9	77	322.24675324675326	116.18997101436894	303.9208568998837	1.4041867154155745
research	888	8	71	323.8169014084507	117.13268542971196	303.7982750255772	1.437218590577436
research	903	10	70	372.7	270.8225982264866	334.95366038350977	1.4989673828845842
research	929	10	71	316.14084507042253	118.2616102152521	296.33104373058296	1.4321330928789628
Research	919	9	75	377.2133333333333	194.3673933652546	344.6485886132123	1.494661882620502
researchers	311	8	74	396.7027027027027	175.43954426304654	364.19795290577645	1.5050876139879414
researchers	518	8	73	357.3835616438356	178.49094515914578	324.29444243503974	1.5353197141712933
researchers,	241	8	74	350.64864864864865	127.60710595926668	328.47594709755913	1.4435775224749385
researchers,	883	8	70	419.1142857142857	200.58678723497846	384.5108253765456	1.4947999115682535
residents	83	1	86	365.5	190.69370266291995	336.90763726175294	1.461231161720353
resolve	822	9	77	316.2207792207792	117.32978974899221	298.1217935642144	1.4019184684051882
resolved	624	4	86	355.5581395348837	241.11645244331817	318.436354707709	1.5176308139421224
